step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
11,1,7-Jan-13,5:30,0.03,564.876,0.07,564.876,0.07,564.806,-129.031943,Charge,693.837943,693.837943,54.274689,53.77,optimal,406508.912253,-9.895683,-6.112039,-6.597122,-4.462759,-15.425623,-15.037557,-15.425623,-6.403089,-0.0,-0.0,-11.544963,-3.492594,-18.530151,-5.044858,-4.365742,-6.694138
12,1,7-Jan-13,6:00,0.03,582.84,0.108,582.84,0.108,582.732,-111.105943,Charge,693.837943,693.837943,54.692381,54.26,optimal,406508.912253,-8.520907,-5.262913,-5.680605,-3.842762,-13.28259,-12.948437,-13.28259,-5.513528,-0.0,-0.0,-9.941058,-3.007379,-15.955816,-4.343992,-3.759224,-5.764143
13,1,7-Jan-13,6:30,0.03,585.75,5.42,585.75,5.42,580.33,-113.507943,Charge,693.837943,693.837943,55.119102,54.7,optimal,406508.912253,-8.70512,-5.376692,-5.803414,-3.925839,-13.569747,-13.228369,-13.569747,-5.632725,-0.0,-0.0,-10.155974,-3.072395,-16.300765,-4.437905,-3.840494,-5.888758
14,1,7-Jan-13,7:00,0.03,638.194,49.568,638.194,49.568,588.626,-105.211943,Charge,693.837943,693.837943,55.514636,55.13,optimal,406508.912253,-8.068886,-4.983724,-5.379257,-3.638909,-12.577969,-12.261542,-12.577969,-5.221044,-0.0,-0.0,-9.4137,-2.847842,-15.109384,-4.11355,-3.559803,-5.458364
15,1,7-Jan-13,7:30,0.06,665.806,127.012,665.806,127.012,538.794,192.000028,Discharge,346.793972,346.793972,54.792831,55.41,optimal,406508.912253,14.724814,9.094738,9.816543,6.640602,22.953387,22.375943,22.953387,9.527821,0.0,0.0,17.17895,5.196993,27.572936,7.506768,6.496242,9.960904
16,1,7-Jan-13,8:00,0.06,636.794,237.926,636.794,237.926,398.868,52.074028,Discharge,346.793972,346.793972,54.597064,54.73,optimal,406508.912253,3.993647,2.466665,2.662432,1.801057,6.225391,6.068778,6.225391,2.584125,0.0,0.0,4.659255,1.409523,7.4783,2.035977,1.761903,2.701585
17,1,7-Jan-13,8:30,0.06,676.108,366.944,676.108,366.944,309.164,-37.629972,Charge,346.793972,346.793972,54.738531,54.57,optimal,406508.912253,-2.885908,-1.782472,-1.923938,-1.301488,-4.498621,-4.385448,-4.498621,-1.867352,-0.0,-0.0,-3.366892,-1.018556,-5.404003,-1.471247,-1.273195,-1.952232
18,1,7-Jan-13,9:00,0.06,729.828,505.332,729.828,505.332,224.496,-122.297972,Charge,346.793972,346.793972,55.198297,54.75,optimal,406508.912253,-9.379243,-5.793062,-6.252829,-4.229855,-14.620585,-14.252771,-14.620585,-6.068922,-0.0,-0.0,-10.94245,-3.310321,-17.563092,-4.781575,-4.137901,-6.344782
19,1,7-Jan-13,9:30,0.06,680.404,658.94,680.404,658.94,21.464,-325.329972,Charge,346.793972,346.793972,56.421342,55.27,optimal,406508.912253,-24.950118,-15.410367,-16.633412,-11.252014,-38.892831,-37.914395,-38.892831,-16.144194,-0.0,-0.0,-29.108471,-8.805924,-46.720319,-12.719668,-11.007405,-16.878021
20,1,7-Jan-13,10:00,0.06,682.818,829.604,682.818,829.604,-146.786,-493.579972,Charge,346.793972,346.793972,58.276906,56.55,optimal,406508.912253,-37.853502,-23.380104,-25.235668,-17.071187,-59.006929,-57.522478,-59.006929,-24.493442,-0.0,-0.0,-44.162419,-13.360059,-70.882537,-19.297864,-16.700074,-25.60678
