step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
16,1,7-Jan-13,8:00,0.06,636.794,237.926,636.794,237.926,398.868,89.270833,Discharge,309.597167,309.597167,63.546672,63.88,optimal,-324.645074,6.846335,4.228618,4.564223,3.087563,10.672227,10.403744,10.672227,4.429981,0.0,0.0,7.98739,2.416353,12.820097,3.490288,3.020442,4.631344
17,1,7-Jan-13,8:30,0.06,676.108,366.944,676.108,366.944,309.164,-0.433166,Idle,309.597167,309.597166,63.548301,63.57,optimal,-324.645074,-0.03322,-0.020518,-0.022147,-0.014982,-0.051785,-0.050482,-0.051785,-0.021495,-0.0,-0.0,-0.038757,-0.011725,-0.062207,-0.016936,-0.014656,-0.022473
18,1,7-Jan-13,9:00,0.06,729.828,505.332,729.828,505.332,224.496,-85.101165,Charge,309.597166,309.597165,63.86823,63.61,optimal,-324.645074,-6.526556,-4.031108,-4.351037,-2.943349,-10.173748,-9.917805,-10.173748,-4.223065,-0.0,-0.0,-7.614315,-2.30349,-12.221295,-3.327264,-2.879363,-4.415023
19,1,7-Jan-13,9:30,0.06,680.404,658.94,680.404,658.94,21.464,-288.133165,Charge,309.597165,309.597165,64.951437,64.03,optimal,-324.645074,-22.097431,-13.648413,-14.73162,-9.965508,-34.445995,-33.579429,-34.445995,-14.298338,-0.0,-0.0,-25.780336,-7.799093,-41.378522,-11.265357,-9.748866,-14.948262
20,1,7-Jan-13,10:00,0.06,682.818,829.604,682.818,829.604,-146.786,-456.383164,Charge,309.597165,309.597164,66.667163,65.17,optimal,-324.645074,-35.000814,-21.61815,-23.333876,-15.784681,-54.560093,-53.187512,-54.560093,-22.647586,-0.0,-0.0,-40.834283,-12.353229,-65.54074,-17.843552,-15.441536,-23.677021
21,1,7-Jan-13,10:30,0.06,710.68,970.704,710.68,970.704,-260.024,-569.621164,Charge,309.597164,309.597164,68.808596,66.93,optimal,-324.645074,-43.685232,-26.982055,-29.123488,-19.701183,-68.097568,-66.384421,-68.097568,-28.266915,-0.0,-0.0,-50.966104,-15.418317,-81.802739,-22.270903,-19.272897,-29.551775
22,1,7-Jan-13,11:00,0.06,757.052,1171.376,757.052,1171.376,-414.324,-723.921163,Charge,309.597163,309.597163,71.530104,69.14,optimal,-324.645074,-55.518766,-34.291002,-37.012511,-25.037875,-86.543959,-84.366752,-86.543959,-35.923907,-0.0,-0.0,-64.771894,-19.594859,-103.961611,-28.303685,-24.493573,-37.556812
23,1,7-Jan-13,11:30,0.06,721.462,1275.472,721.462,1275.472,-554.01,-863.607162,Charge,309.597163,309.597162,74.776748,71.94,optimal,-324.645074,-66.231527,-40.907708,-44.154351,-29.86912,-103.243262,-100.645947,-103.243262,-42.855694,-0.0,-0.0,-77.270115,-23.375833,-124.02178,-33.765092,-29.219791,-44.80368
24,1,7-Jan-13,12:00,0.06,763.036,1318.254,763.036,1318.254,-555.218,-864.815162,Charge,309.597162,309.597162,78.027933,75.17,optimal,-324.645074,-66.32417,-40.964929,-44.216114,-29.9109,-103.387677,-100.786729,-103.387677,-42.91564,-0.0,-0.0,-77.378199,-23.408531,-124.19526,-33.812322,-29.260663,-44.86635
25,1,7-Jan-13,12:30,0.06,817.948,1394.428,817.948,1394.428,-576.48,-886.077161,Charge,309.597161,309.597161,81.35905,78.42,optimal,-324.645074,-67.95479,-41.972076,-45.303193,-30.646278,-105.929525,-103.264632,-105.929525,-43.970746,-0.0,-0.0,-79.280588,-23.984043,-127.248675,-34.643618,-29.980054,-45.969417
26,1,7-Jan-13,13:00,0.06,850.872,1450.29,850.872,1450.29,-599.418,-909.01516,Charge,309.59716,309.59716,84.7764,81.76,optimal,-324.645074,-69.713945,-43.058613,-46.475963,-31.439622,-108.671737,-105.937857,-108.671737,-45.109023,-0.0,-0.0,-81.332935,-24.604922,-130.542779,-35.540442,-30.756152,-47.159433
27,1,7-Jan-13,13:30,0.06,832.132,1468.562,832.132,1468.562,-636.43,-946.02716,Charge,309.59716,309.59716,88.332893,85.21,optimal,-324.645074,-72.552459,-44.811813,-48.368306,-32.719736,-113.09648,-110.251286,-113.09648,-46.945709,-0.0,-0.0,-84.644535,-25.60675,-135.858036,-36.987528,-32.008438,-49.079605
28,1,7-Jan-13,14:00,0.06,867.434,1539.744,867.434,1539.744,-672.31,-981.907159,Charge,309.597159,309.597159,92.024273,88.8,optimal,-324.645074,-75.304158,-46.511392,-50.202772,-33.960699,-117.385893,-114.432789,-117.385893,-48.72622,-0.0,-0.0,-87.854851,-26.577938,-141.010727,-38.390355,-33.222423,-50.941048
29,1,7-Jan-13,14:30,0.3,966.92,1537.734,966.92,1537.734,-570.814,-432.733432,Charge,-138.080568,-138.080568,93.651091,92.27,optimal,-324.645074,-33.187075,-20.497899,-22.124717,-14.96672,-51.732794,-50.43134,-51.732794,-21.47399,-0.0,-0.0,-38.718254,-11.713085,-62.144425,-16.918901,-14.641357,-22.45008
30,1,7-Jan-13,15:00,0.3,1001.206,1483.066,1001.206,1483.066,-481.86,-343.779432,Charge,-138.080569,-138.080568,94.943494,93.85,optimal,-324.645074,-26.365039,-16.284289,-17.576693,-11.890116,-41.098443,-40.06452,-41.098443,-17.059731,-0.0,-0.0,-30.759212,-9.305308,-49.369828,-13.441,-11.631635,-17.835174
31,1,7-Jan-13,15:30,0.3,1117.768,1391.096,1117.768,1391.096,-273.328,-135.247432,Charge,-138.080569,-138.080568,95.451943,95.05,optimal,-324.645074,-10.372359,-6.406457,-6.914906,-4.677731,-16.168678,-15.761919,-16.168678,-6.711527,-0.0,-0.0,-12.101086,-3.660833,-19.422751,-5.28787,-4.576041,-7.016596
32,1,7-Jan-13,16:00,0.3,1215.124,1279.638,1215.124,1279.638,-64.514,73.566568,Discharge,-138.080569,-138.080568,95.175377,95.46,optimal,-324.645074,5.641947,3.484732,3.761298,2.544408,8.7948,8.573547,8.7948,3.650672,0.0,0.0,6.582272,1.991276,10.564823,2.876287,2.489094,3.816611
33,1,7-Jan-13,16:30,0.3,1177.174,1106.536,1177.174,1106.536,70.638,208.718568,Discharge,-138.080569,-138.080568,94.390721,95.11,optimal,-324.645074,16.006988,9.886669,10.671325,7.218838,24.952069,24.324344,24.952069,10.357463,0.0,0.0,18.674819,5.649525,29.97387,8.160425,7.061906,10.828257
34,1,7-Jan-13,17:00,0.3,1190.878,914.84,1190.878,914.84,276.038,414.118568,Discharge,-138.080569,-138.080568,92.833884,94.25,optimal,-324.645074,31.759469,19.616143,21.172979,14.322898,49.507408,48.261938,49.507408,20.550245,0.0,0.0,37.052714,11.209224,59.471163,16.191102,14.011531,21.484347
35,1,7-Jan-13,17:30,0.3,1282.982,728.164,1282.982,728.164,554.818,692.898568,Discharge,-138.080569,-138.080568,90.229002,92.58,optimal,-324.645074,53.139589,32.821511,35.426393,23.964913,82.835242,80.751337,82.835242,34.38444,0.0,0.0,61.996188,18.755149,99.506486,27.090771,23.443937,35.947369
36,1,7-Jan-13,18:00,0.3,1461.024,523.1,1461.024,523.1,937.924,1076.004569,Discharge,-138.080569,-138.080569,86.183872,89.83,optimal,-324.645074,82.520651,50.968637,55.013767,37.215196,128.635133,125.399029,128.635133,53.395715,0.0,0.0,96.274093,29.124936,154.523964,42.069352,36.40617,55.822793
37,1,7-Jan-13,18:30,0.3,1475.752,325.53,1475.752,325.53,1150.222,1288.302569,Discharge,-138.08057,-138.080569,81.34063,85.69,optimal,-324.645074,98.802152,61.024859,65.868101,44.557833,154.015119,150.140525,154.015119,63.930804,0.0,0.0,115.269177,34.871348,185.011873,50.369724,43.589185,66.83675
38,1,7-Jan-13,19:00,0.3,1447.248,165.692,1447.248,165.692,1281.556,1419.636569,Discharge,-138.08057,-138.080569,76.00365,80.78,optimal,-324.645074,108.874383,67.245943,72.582922,49.100212,169.715951,165.446367,169.715951,70.44813,0.0,0.0,127.020114,38.426253,203.87262,55.504588,48.032816,73.650318
39,1,7-Jan-13,19:30,0.3,1341.372,67.068,1341.372,67.068,1274.304,1412.384569,Discharge,-138.08057,-138.080569,70.693934,75.45,optimal,-324.645074,108.318215,66.902427,72.212143,48.849391,168.848982,164.601209,168.848982,70.088257,0.0,0.0,126.371251,38.229958,202.831167,55.221051,47.787448,73.274087
40,1,7-Jan-13,20:00,0.3,1296.616,12.324,1296.616,12.324,1284.292,1422.372569,Discharge,-138.08057,-138.080569,65.346668,70.15,optimal,-324.645074,109.084212,67.375543,72.722808,49.194841,170.043036,165.765224,170.043036,70.583902,0.0,0.0,127.264914,38.50031,204.265534,55.611559,48.125388,73.792261
41,1,7-Jan-13,20:30,0.06,1239.91,0.068,1239.91,0.068,1239.842,930.24485,Discharge,309.597149,309.59715,61.849507,64.99,optimal,-324.645074,71.342086,44.06423,47.561391,32.173882,111.209723,108.411994,111.209723,46.162526,0.0,0.0,83.232434,25.17956,133.591554,36.370475,31.47445,48.260823
42,1,7-Jan-13,21:00,0.06,1251.986,0.264,1251.986,0.264,1251.722,942.12485,Discharge,309.597148,309.59715,58.307684,61.5,optimal,-324.645074,72.253184,44.626967,48.168789,32.584769,112.629963,109.796505,112.629963,46.75206,0.0,0.0,84.295381,25.501124,135.297629,36.834957,31.876405,48.877154
43,1,7-Jan-13,21:30,0.06,1205.092,0.168,1205.092,0.168,1204.924,895.326851,Discharge,309.597147,309.597149,54.941794,57.99,optimal,-324.645074,68.664165,42.410219,45.77611,30.966192,107.035315,104.342603,107.035315,44.429754,0.0,0.0,80.108192,24.234411,128.577014,35.00526,30.293014,46.449288
44,1,7-Jan-13,22:00,0.06,1250.378,0.0,1250.378,0.0,1250.378,940.780852,Discharge,309.597146,309.597148,51.405024,54.59,optimal,-324.645074,72.15011,44.563304,48.100074,32.538285,112.46929,109.639874,112.46929,46.685366,0.0,0.0,84.175129,25.464745,135.104619,36.782409,31.830931,48.807428
45,1,7-Jan-13,22:30,0.03,1158.618,0.066,1158.618,0.066,1158.552,289.357707,Discharge,869.194291,869.194293,50.317213,51.31,optimal,-324.645074,22.191343,13.706418,14.794229,10.007861,34.592388,33.722139,34.592388,14.359104,0.0,0.0,25.8899,7.832239,41.554377,11.313234,9.790298,15.011791
46,1,7-Jan-13,23:00,0.03,1021.238,0.258,1021.238,0.258,1020.98,151.785708,Discharge,869.19429,869.194292,49.74659,50.28,optimal,-324.645074,11.640708,7.189849,7.760472,5.249731,18.14581,17.689312,18.14581,7.532223,0.0,0.0,13.580827,4.108485,21.797797,5.934479,5.135607,7.874597
47,1,7-Jan-13,23:30,0.03,884.048,0.108,884.048,0.108,883.94,14.745709,Discharge,869.194289,869.194291,49.691155,49.74,optimal,-324.645074,1.130874,0.698481,0.753916,0.510002,1.762833,1.718485,1.762833,0.731742,0.0,0.0,1.319353,0.399132,2.117617,0.576524,0.498915,0.765003
48,1,8-Jan-13,0:00,0.03,787.258,0.216,787.258,0.216,787.042,-82.15229,Charge,869.194287,869.19429,49.999998,49.73,optimal,-324.645074,-6.300401,-3.891424,-4.200267,-2.841357,-9.821214,-9.574139,-9.821214,-4.07673,-0.0,-0.0,-7.350468,-2.223671,-11.79781,-3.211969,-2.779589,-4.262036
49,2,8-Jan-13,0:30,0.03,757.586,0.176,757.586,0.176,757.41,-565.918995,Charge,1323.328995,1323.328995,52.127513,50.21,optimal,4413.363978,-43.401306,-26.806689,-28.934204,-19.573138,-67.654978,-65.952966,-67.654978,-28.083198,-0.0,-0.0,-50.634857,-15.318108,-81.271074,-22.126156,-19.147635,-29.359707
50,2,8-Jan-13,1:00,0.03,684.528,0.0,684.528,0.0,684.528,-638.801097,Charge,1323.329097,1323.329097,54.529021,52.34,optimal,4413.363978,-48.990761,-30.258999,-32.660507,-22.093873,-76.367951,-74.446744,-76.367951,-31.699904,-0.0,-0.0,-57.155888,-17.290857,-91.737601,-24.975682,-21.613571,-33.140809
51,2,8-Jan-13,1:30,0.03,601.122,0.164,601.122,0.164,600.958,-722.371297,Charge,1323.329297,1323.329297,57.244703,54.77,optimal,4413.363978,-55.399904,-34.217588,-36.933269,-24.98427,-86.358674,-84.186129,-86.358674,-35.846997,-0.0,-0.0,-64.633221,-19.552907,-103.739036,-28.243088,-24.441134,-37.476406
52,2,8-Jan-13,2:00,0.03,559.964,0.156,559.964,0.156,559.808,-763.521592,Charge,1323.329592,1323.329592,60.115085,57.49,optimal,4413.363978,-58.555791,-36.166812,-39.037194,-26.407514,-91.278145,-88.98184,-91.278145,-37.889041,-0.0,-0.0,-68.31509,-20.66675,-109.64859,-29.851972,-25.833437,-39.611271
53,2,8-Jan-13,2:30,0.03,585.936,0.296,585.936,0.296,585.64,-737.689975,Charge,1323.329975,1323.329975,62.888355,60.37,optimal,4413.363978,-56.57472,-34.943209,-37.71648,-25.514089,-88.190005,-85.971388,-88.190005,-36.607172,-0.0,-0.0,-66.00384,-19.967548,-105.938936,-28.842014,-24.959435,-38.271134
54,2,8-Jan-13,3:00,0.03,558.69,0.2,558.69,0.2,558.49,-764.840438,Charge,1323.330438,1323.330438,65.763695,63.18,optimal,4413.363978,-58.656936,-36.229284,-39.104624,-26.453128,-91.435812,-89.13554,-91.435812,-37.954488,-0.0,-0.0,-68.433092,-20.702448,-109.837988,-29.903536,-25.87806,-39.679692
55,2,8-Jan-13,3:30,0.03,575.054,0.0,575.054,0.0,575.054,-748.276974,Charge,1323.330974,1323.330974,68.576766,66.06,optimal,4413.363978,-57.386655,-35.444699,-38.25777,-25.880256,-89.455668,-87.205211,-89.455668,-37.132542,-0.0,-0.0,-66.951098,-20.254114,-107.459325,-29.255942,-25.317642,-38.820384
56,2,8-Jan-13,4:00,0.03,568.032,0.06,568.032,0.06,567.972,-755.35957,Charge,1323.33157,1323.33157,71.416464,68.86,optimal,4413.363978,-57.929832,-35.78019,-38.619888,-26.125218,-90.302385,-88.030627,-90.302385,-37.484009,-0.0,-0.0,-67.584804,-20.445823,-108.476449,-29.532855,-25.557279,-39.187827
57,2,8-Jan-13,4:30,0.03,571.316,0.108,571.316,0.108,571.208,-752.124215,Charge,1323.332215,1323.332215,74.243999,71.7,optimal,4413.363978,-57.681707,-35.626936,-38.454471,-26.013319,-89.915602,-87.653574,-89.915602,-37.323457,-0.0,-0.0,-67.295324,-20.358249,-108.011823,-29.40636,-25.447812,-39.019978
58,2,8-Jan-13,5:00,0.03,560.216,0.44,560.216,0.44,559.776,-763.556897,Charge,1323.332897,1323.332897,77.114513,74.55,optimal,4413.363978,-58.558499,-36.168485,-39.038999,-26.408735,-91.282366,-88.985954,-91.282366,-37.890793,-0.0,-0.0,-68.318249,-20.667705,-109.65366,-29.853352,-25.834632,-39.613102
59,2,8-Jan-13,5:30,0.03,559.922,0.232,559.922,0.232,559.69,-763.643602,Charge,1323.333602,1323.333602,79.985354,77.44,optimal,4413.363978,-58.565148,-36.172592,-39.043432,-26.411734,-91.292731,-88.996059,-91.292731,-37.895096,-0.0,-0.0,-68.326006,-20.670052,-109.666111,-29.856742,-25.837565,-39.6176
60,2,8-Jan-13,6:00,0.03,587.524,0.228,587.524,0.228,587.296,-736.038317,Charge,1323.334317,1323.334317,82.752415,80.32,optimal,4413.363978,-56.448051,-34.864973,-37.632034,-25.456964,-87.992551,-85.778902,-87.992551,-36.52521,-0.0,-0.0,-65.85606,-19.922842,-105.701743,-28.777438,-24.903552,-38.185446
61,2,8-Jan-13,6:30,0.03,604.91,9.206,604.91,9.206,595.704,-727.631026,Charge,1323.335026,1323.335026,85.48787,83.07,optimal,4413.363978,-55.803282,-34.466733,-37.202188,-25.166186,-86.987469,-84.799105,-86.987469,-36.108006,-0.0,-0.0,-65.103829,-19.695276,-104.49438,-28.448732,-24.619095,-37.749279
62,2,8-Jan-13,7:00,0.03,661.894,64.44,661.894,64.44,597.454,-725.881717,Charge,1323.335717,1323.335717,88.216749,85.81,optimal,4413.363978,-55.669124,-34.383871,-37.112749,-25.105683,-86.778341,-84.595238,-86.778341,-36.021198,-0.0,-0.0,-64.947312,-19.647926,-104.243164,-28.380338,-24.559908,-37.658525
63,2,8-Jan-13,7:30,0.06,689.118,175.972,689.118,175.972,513.146,-23.5221,Charge,536.6681,536.6681,88.305178,88.29,optimal,4413.363978,-1.803951,-1.114205,-1.202634,-0.813546,-2.812041,-2.741297,-2.812041,-1.167262,-0.0,-0.0,-2.104609,-0.636688,-3.377986,-0.919661,-0.795861,-1.220319
64,2,8-Jan-13,8:00,0.06,743.098,314.808,743.098,314.808,428.29,-108.378394,Charge,536.668394,536.668394,88.712616,88.42,optimal,4413.363978,-8.311726,-5.133713,-5.541151,-3.748426,-12.956515,-12.630565,-12.956515,-5.378176,-0.0,-0.0,-9.697014,-2.933551,-15.564115,-4.237351,-3.666938,-5.622638
65,2,8-Jan-13,8:30,0.06,823.554,443.502,823.554,443.502,380.052,-156.616675,Charge,536.668675,536.668675,89.3014,88.83,optimal,4413.363978,-12.011204,-7.418685,-8.007469,-5.416817,-18.723347,-18.252319,-18.723347,-7.771955,-0.0,-0.0,-14.013071,-4.239248,-22.491568,-6.123359,-5.29906,-8.125226
66,2,8-Jan-13,9:00,0.06,851.35,595.642,851.35,595.642,255.708,-280.96094,Charge,536.66894,536.66894,90.357644,89.47,optimal,4413.363978,-21.54738,-13.308676,-14.36492,-9.717446,-33.588563,-32.743568,-33.588563,-13.942423,-0.0,-0.0,-25.13861,-7.604958,-40.348526,-10.984939,-9.506197,-14.576169
67,2,8-Jan-13,9:30,0.06,888.854,789.788,888.854,789.788,99.066,-437.603186,Charge,536.669186,536.669186,92.002769,90.6,optimal,4413.363978,-33.560545,-20.728572,-22.373697,-15.135148,-52.314967,-50.998868,-52.314967,-21.715647,-0.0,-0.0,-39.153969,-11.844898,-62.843766,-17.109298,-14.806123,-22.702722
68,2,8-Jan-13,10:00,0.06,993.1,982.948,993.1,982.948,10.152,-526.517412,Charge,536.669412,536.669412,93.982158,92.3,optimal,4413.363978,-40.379531,-24.940298,-26.919687,-18.210377,-62.944563,-61.361052,-62.944563,-26.127932,-0.0,-0.0,-47.109453,-14.251599,-75.612651,-20.585643,-17.814499,-27.315565
69,2,8-Jan-13,10:30,0.06,1218.084,1036.966,1218.084,1036.966,181.118,-355.551615,Charge,536.669615,536.669615,95.318818,94.2,optimal,4413.363978,-27.267868,-16.841919,-18.178579,-12.297274,-42.505795,-41.436466,-42.505795,-17.643915,-0.0,-0.0,-31.812513,-9.623953,-51.06042,-13.901266,-12.029942,-18.445911
70,2,8-Jan-13,11:00,0.06,1283.24,1090.962,1283.24,1090.962,192.278,-344.391793,Charge,536.669793,536.669793,96.613524,95.52,optimal,4413.363978,-26.412002,-16.313295,-17.608001,-11.911295,-41.17165,-40.135886,-41.17165,-17.090119,-0.0,-0.0,-30.814003,-9.321883,-49.457769,-13.464942,-11.652354,-17.866943
71,2,8-Jan-13,11:30,0.06,1446.28,1178.128,1446.28,1178.128,268.152,-268.517945,Charge,536.669945,536.669945,97.62299,96.77,optimal,4413.363978,-20.593106,-12.719271,-13.728737,-9.287087,-32.101017,-31.293445,-32.101017,-13.324951,-0.0,-0.0,-24.02529,-7.268155,-38.5616,-10.498446,-9.085194,-13.93063
72,2,8-Jan-13,12:00,0.06,1578.538,1355.272,1578.538,1355.272,223.266,-313.404068,Charge,536.670068,536.670068,98.801201,97.81,optimal,4413.363978,-24.0355,-14.845456,-16.023667,-10.839539,-37.467103,-36.524534,-37.467103,-15.552382,-0.0,-0.0,-28.041417,-8.483118,-45.007652,-12.253392,-10.603897,-16.259309
73,2,8-Jan-13,12:30,0.06,1841.69,1500.324,1841.69,1500.324,341.366,-195.304161,Charge,536.670161,536.670161,99.535427,98.94,optimal,4413.363978,-14.978214,-9.25125,-9.985476,-6.754881,-23.348392,-22.761011,-23.348392,-9.691785,-0.0,-0.0,-17.474583,-5.286428,-28.04744,-7.635952,-6.608036,-10.132321
74,2,8-Jan-13,13:00,0.06,1973.82,1516.364,1973.82,1516.364,457.456,-79.214224,Charge,536.670224,536.670224,99.833225,99.63,optimal,4413.363978,-6.075076,-3.752253,-4.050051,-2.73974,-9.469971,-9.231733,-9.469971,-3.930931,-0.0,-0.0,-7.087588,-2.144144,-11.375877,-3.097097,-2.680181,-4.10961
75,2,8-Jan-13,13:30,0.06,2069.084,1576.776,2069.084,1576.776,492.308,-44.362256,Charge,536.670256,536.670256,100.0,99.91,optimal,4413.363978,-3.402218,-2.10137,-2.268145,-1.534334,-5.303458,-5.170037,-5.303458,-2.201435,-0.0,-0.0,-3.969254,-1.200783,-6.37082,-1.734464,-1.500979,-2.3015
76,2,8-Jan-13,14:00,0.06,2252.562,1550.002,2252.562,1550.002,702.56,0.0,Idle,702.56,702.56,100.0,100.0,optimal,4413.363978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,176.430207,Discharge,816.847793,816.847793,99.336729,99.93,optimal,4413.363978,13.530738,8.35722,9.020492,6.102097,21.092032,20.561415,21.092032,8.755183,0.0,0.0,15.785861,4.775554,25.33697,6.898023,5.969443,9.153146
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,413.446207,Discharge,816.847793,816.847793,97.782419,99.15,optimal,4413.363978,31.707905,19.584294,21.138603,14.299643,49.427028,48.18358,49.427028,20.516879,0.0,0.0,36.992555,11.191025,59.374606,16.164814,13.988781,21.449465
