Time,Node 634.V1_rms,Node 634.V2_rms,Node 634.V3_rms,UpperBound,LowerBound
0.0,283.6258850097656,283.624267578125,283.6265563964844,263.0,291.0
0.25,283.6255798339844,283.6237487792969,283.625732421875,263.0,291.0
0.5,283.6254577636719,283.6239013671875,283.7791442871094,263.0,291.0
0.75,283.62542724609375,283.7772216796875,283.62591552734375,263.0,291.0
1.0,283.6253967285156,283.7772521972656,283.6259460449219,263.0,291.0
1.25,283.6253967285156,283.62396240234375,283.6259460449219,263.0,291.0
1.5,283.7786560058594,283.6239929199219,283.6259460449219,263.0,291.0
1.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
2.0,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
2.25,283.6253967285156,283.6239929199219,283.6259765625,263.0,291.0
2.5,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
2.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
3.0,283.6253967285156,283.7772521972656,283.6259460449219,263.0,291.0
3.25,283.6253967285156,283.6239929199219,283.6259765625,263.0,291.0
3.5,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
3.75,283.7786560058594,283.6239929199219,283.6259765625,263.0,291.0
4.0,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
4.25,283.6253967285156,283.6239929199219,283.6259765625,263.0,291.0
4.5,283.6253967285156,283.62396240234375,283.6259460449219,263.0,291.0
4.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
5.0,283.6253967285156,283.6239929199219,283.77923583984375,263.0,291.0
5.25,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
5.5,283.6253967285156,283.62396240234375,283.6259460449219,263.0,291.0
5.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
6.0,283.7786560058594,283.62396240234375,283.6259460449219,263.0,291.0
6.25,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
6.5,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
6.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
7.0,283.6253967285156,283.6239929199219,283.77923583984375,263.0,291.0
7.25,283.6253967285156,283.6239929199219,283.77923583984375,263.0,291.0
7.5,283.6253967285156,283.7772521972656,283.6259460449219,263.0,291.0
7.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
8.0,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
8.25,283.7786560058594,283.6239929199219,283.6259460449219,263.0,291.0
8.5,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
8.75,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
9.0,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
9.25,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
9.5,283.6253967285156,283.6239929199219,283.77923583984375,263.0,291.0
9.75,283.6253967285156,283.7772521972656,283.6259460449219,263.0,291.0
10.0,283.6253967285156,283.7772521972656,283.6259460449219,263.0,291.0
10.25,283.6253967285156,283.6239929199219,283.6259460449219,263.0,291.0
10.5,283.7786560058594,283.6239929199219,283.6259765625,263.0,291.0
10.75,284.0918273925781,283.9370422363281,283.9383544921875,263.0,291.0
11.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
11.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
11.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
11.75,283.93841552734375,283.9370422363281,284.091796875,263.0,291.0
12.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
12.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
12.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
12.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.0,284.0918273925781,283.9370422363281,283.9383544921875,263.0,291.0
13.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
14.0,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
14.25,283.9383850097656,283.9370422363281,284.0917663574219,263.0,291.0
14.5,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
14.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
15.0,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
15.25,284.0918273925781,283.9370422363281,283.9383544921875,263.0,291.0
15.5,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
15.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
16.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
16.25,283.9383850097656,283.9370422363281,284.0917663574219,263.0,291.0
16.5,283.9383850097656,283.9370422363281,284.0917663574219,263.0,291.0
16.75,283.570068359375,283.83343505859375,283.86224365234375,263.0,291.0
17.0,283.5700988769531,283.83349609375,283.8623046875,263.0,291.0
17.25,283.5700988769531,283.83349609375,283.8623046875,263.0,291.0
17.5,283.5700988769531,283.8335266113281,283.8623046875,263.0,291.0
17.75,283.5700988769531,283.83349609375,283.8623046875,263.0,291.0
18.0,283.57012939453125,283.8335266113281,283.8623046875,263.0,291.0
18.25,283.57012939453125,283.83349609375,283.8623046875,263.0,291.0
18.5,283.57012939453125,283.83349609375,283.8623046875,263.0,291.0
18.75,283.61285400390625,283.8334045410156,283.9726257324219,263.0,291.0
19.0,283.6128845214844,283.8334045410156,283.8192443847656,263.0,291.0
19.25,283.61285400390625,283.9867858886719,283.8192443847656,263.0,291.0
19.5,283.6128845214844,283.8334045410156,283.8192443847656,263.0,291.0
19.75,283.61285400390625,283.8334045410156,283.8192443847656,263.0,291.0
20.0,283.61285400390625,283.8334045410156,283.8192443847656,263.0,291.0
20.25,283.61285400390625,283.8334045410156,283.8192443847656,263.0,291.0
20.5,283.6128845214844,283.8334045410156,283.8192443847656,263.0,291.0
20.75,283.59130859375,283.8550109863281,283.8192138671875,263.0,291.0
21.0,283.59130859375,283.85498046875,283.8192138671875,263.0,291.0
21.25,283.59130859375,283.8550109863281,283.8192138671875,263.0,291.0
21.5,283.59130859375,283.85498046875,283.8192138671875,263.0,291.0
21.75,283.59130859375,283.8550109863281,283.8192138671875,263.0,291.0
22.0,283.59130859375,283.85498046875,283.8192138671875,263.0,291.0
22.25,283.59130859375,283.8550109863281,283.8192138671875,263.0,291.0
22.5,283.59130859375,283.85498046875,283.8192138671875,263.0,291.0
22.75,283.6146240234375,283.7920227050781,283.75628662109375,263.0,291.0
23.0,283.6146240234375,283.7920227050781,283.75628662109375,263.0,291.0
23.25,283.6146240234375,283.7920227050781,283.90960693359375,263.0,291.0
23.5,283.6145935058594,283.7920227050781,283.75628662109375,263.0,291.0
23.75,283.6146240234375,283.7920227050781,283.75628662109375,263.0,291.0
24.0,283.6145935058594,283.7920227050781,283.75628662109375,263.0,291.0
24.25,283.6146240234375,283.7920227050781,283.7562561035156,263.0,291.0
24.5,283.6146240234375,283.7920227050781,283.75628662109375,263.0,291.0
24.75,283.6352233886719,283.855712890625,283.7336120605469,263.0,291.0
25.0,283.6352233886719,283.8556823730469,283.7336120605469,263.0,291.0
25.25,283.6352233886719,283.855712890625,283.7336120605469,263.0,291.0
25.5,283.6352233886719,283.8556823730469,283.8869323730469,263.0,291.0
25.75,283.6352233886719,283.855712890625,283.7336120605469,263.0,291.0
26.0,283.6352233886719,284.00909423828125,283.7336120605469,263.0,291.0
26.25,283.63525390625,283.8556823730469,283.7336120605469,263.0,291.0
26.5,283.6352233886719,283.8556823730469,283.7336120605469,263.0,291.0
26.75,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
27.0,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
27.25,283.6148681640625,283.835205078125,283.7130432128906,263.0,291.0
27.5,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
27.75,283.6148681640625,283.8352355957031,283.7130432128906,263.0,291.0
28.0,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
28.25,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
28.5,283.6148376464844,283.835205078125,283.7130432128906,263.0,291.0
28.75,283.5937194824219,283.8359069824219,283.6922302246094,263.0,291.0
29.0,283.59368896484375,283.8359069824219,283.6922302246094,263.0,291.0
29.25,283.59368896484375,283.8359069824219,283.6922302246094,263.0,291.0
29.5,283.59368896484375,283.8359069824219,283.6922302246094,263.0,291.0
29.75,283.59368896484375,283.8359069824219,283.6922302246094,263.0,291.0
30.0,283.59368896484375,283.8359069824219,283.84552001953125,263.0,291.0
30.25,283.59368896484375,283.8359069824219,283.6922302246094,263.0,291.0
30.5,283.59368896484375,283.9892883300781,283.6922302246094,263.0,291.0
30.75,283.5940246582031,283.8362731933594,283.6709899902344,263.0,291.0
31.0,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
31.25,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
31.5,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
31.75,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
32.0,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
32.25,283.5940246582031,283.8362731933594,283.82427978515625,263.0,291.0
32.5,283.59405517578125,283.8362731933594,283.67095947265625,263.0,291.0
32.75,283.5947265625,283.9687194824219,283.6500549316406,263.0,291.0
33.0,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
33.25,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
33.5,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
33.75,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
34.0,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
34.25,283.5947265625,283.8153381347656,283.6500549316406,263.0,291.0
34.5,283.5947265625,283.8153381347656,283.8033447265625,263.0,291.0
34.75,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
35.0,283.5312805175781,283.9269104003906,283.6730041503906,263.0,291.0
35.25,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
35.5,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
35.75,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
36.0,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
36.25,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
36.5,283.5312805175781,283.7735595703125,283.6730041503906,263.0,291.0
36.75,283.46734619140625,283.7529602050781,283.84893798828125,263.0,291.0
37.0,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
37.25,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
37.5,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
37.75,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
38.0,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
38.25,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
38.5,283.46734619140625,283.7529602050781,283.6956481933594,263.0,291.0
38.75,283.48919677734375,283.6669616699219,283.7391357421875,263.0,291.0
39.0,283.48919677734375,283.6669616699219,283.8924865722656,263.0,291.0
39.25,283.48919677734375,283.6669616699219,283.7391662597656,263.0,291.0
39.5,283.48919677734375,283.6669616699219,283.7391357421875,263.0,291.0
39.75,283.48919677734375,283.6669616699219,283.7391357421875,263.0,291.0
40.0,283.48919677734375,283.6669616699219,283.7391662597656,263.0,291.0
40.25,283.48919677734375,283.6669616699219,283.7391357421875,263.0,291.0
40.5,283.48919677734375,283.6669616699219,283.7391662597656,263.0,291.0
40.75,283.53216552734375,283.6666259765625,283.7172546386719,263.0,291.0
41.0,283.5321350097656,283.6666259765625,283.7172546386719,263.0,291.0
41.25,283.53216552734375,283.6666259765625,283.7172546386719,263.0,291.0
41.5,283.5321350097656,283.6666259765625,283.7172546386719,263.0,291.0
41.75,283.68536376953125,283.6666259765625,283.7172546386719,263.0,291.0
42.0,283.5321350097656,283.6666259765625,283.7172546386719,263.0,291.0
42.25,283.53216552734375,283.6666259765625,283.7172546386719,263.0,291.0
42.5,283.53216552734375,283.6666259765625,283.7172546386719,263.0,291.0
42.75,283.4889831542969,283.6881408691406,283.7388000488281,263.0,291.0
43.0,283.4889831542969,283.6881408691406,283.7388000488281,263.0,291.0
43.25,283.4889831542969,283.6881408691406,283.8921203613281,263.0,291.0
43.5,283.4889831542969,283.6881408691406,283.73876953125,263.0,291.0
43.75,283.4889831542969,283.8414306640625,283.7388000488281,263.0,291.0
44.0,283.6421813964844,283.6881408691406,283.7388000488281,263.0,291.0
44.25,283.4889831542969,283.6881408691406,283.7388000488281,263.0,291.0
44.5,283.4889831542969,283.6881408691406,283.7388000488281,263.0,291.0
44.75,283.74090576171875,283.8100891113281,283.8173828125,263.0,291.0
45.0,283.7408752441406,283.8100891113281,283.8173828125,263.0,291.0
45.25,283.7408752441406,283.8100891113281,283.8173828125,263.0,291.0
45.5,283.7408752441406,283.8100891113281,283.8173828125,263.0,291.0
45.75,283.7408752441406,283.8100891113281,283.8173828125,263.0,291.0
46.0,283.7408752441406,283.8100891113281,283.8174133300781,263.0,291.0
46.25,283.89422607421875,283.8100891113281,283.8173828125,263.0,291.0
46.5,283.7408752441406,283.8100891113281,283.8173828125,263.0,291.0
46.75,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
47.0,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
47.25,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
47.5,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
47.75,283.6987609863281,283.8112487792969,283.9503173828125,263.0,291.0
48.0,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
48.25,283.6987609863281,283.8112487792969,283.79693603515625,263.0,291.0
48.5,283.8520812988281,283.8112487792969,283.79693603515625,263.0,291.0
48.75,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
49.0,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
49.25,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
49.5,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
49.75,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
50.0,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
50.25,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
50.5,283.6991271972656,283.8114929199219,283.7757873535156,263.0,291.0
50.75,283.7243957519531,283.74853515625,283.8636779785156,263.0,291.0
51.0,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
51.25,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
51.5,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
51.75,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
52.0,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
52.25,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
52.5,283.5711669921875,283.74853515625,283.8636779785156,263.0,291.0
52.75,283.65576171875,283.9432373046875,283.8404235839844,263.0,291.0
53.0,283.8090515136719,283.7898864746094,283.8404235839844,263.0,291.0
53.25,283.65576171875,283.7898864746094,283.8404235839844,263.0,291.0
53.5,283.65576171875,283.78985595703125,283.8404235839844,263.0,291.0
53.75,283.65576171875,283.7898864746094,283.8404235839844,263.0,291.0
54.0,283.65576171875,283.7898864746094,283.8404235839844,263.0,291.0
54.25,283.65576171875,283.7898864746094,283.8404235839844,263.0,291.0
54.5,283.65576171875,283.78985595703125,283.8404235839844,263.0,291.0
54.75,283.5917053222656,283.81219482421875,283.84112548828125,263.0,291.0
55.0,283.7449645996094,283.9655456542969,283.8410949707031,263.0,291.0
55.25,283.7449645996094,283.81219482421875,283.84112548828125,263.0,291.0
55.5,283.5917053222656,283.81219482421875,283.84112548828125,263.0,291.0
55.75,283.5917053222656,283.81219482421875,283.84112548828125,263.0,291.0
56.0,283.5917053222656,283.81219482421875,283.84112548828125,263.0,291.0
56.25,283.5917053222656,283.81219482421875,283.8410949707031,263.0,291.0
56.5,283.5917053222656,283.81219482421875,283.84112548828125,263.0,291.0
56.75,283.7192077636719,283.7453918457031,283.9036865234375,263.0,291.0
57.0,283.7192077636719,283.7453918457031,283.9037170410156,263.0,291.0
57.25,283.7192077636719,283.7453918457031,283.9036865234375,263.0,291.0
57.5,283.8725280761719,283.7453918457031,283.9036865234375,263.0,291.0
57.75,283.7192077636719,283.7453918457031,283.9036865234375,263.0,291.0
58.0,283.7192077636719,283.7453918457031,283.9037170410156,263.0,291.0
58.25,283.7192077636719,283.7453918457031,283.9036865234375,263.0,291.0
58.5,283.7192077636719,283.7453918457031,283.9036865234375,263.0,291.0
58.75,283.7851867675781,283.6816711425781,283.8400573730469,263.0,291.0
59.0,283.7851867675781,283.6816711425781,283.8400573730469,263.0,291.0
59.25,283.7851867675781,283.6816711425781,283.8400573730469,263.0,291.0
59.5,283.7851867675781,283.8349609375,283.8400573730469,263.0,291.0
